,height,lean angle,width,material,n_struts,E1,E2,E3,weight,cost,reliability,IoP E1,IoP E2,IoP E3,CAC E1,CAC E2,CAC E3,IoP,CAC,value
219,14.0,0.0,110,Inconel,28,0.4977554673642806,0.21147228117909,3.666666666666666,67.09903200000002,40.25941920000001,0.94,0.4977554673642806,0.015700211475700842,3.666666666666667,1.4810859418410918,1.4810859418410913,2.7225381753446394,1.3933741151688828,1.8949033530089407,-2.762349798237917
220,14.0,0.0,110,Inconel,30,0.4092375234298272,0.13987378743279877,4.0,71.89182000000002,43.135092000000014,0.94,0.40923752342982744,0.007605682029758287,4.0,1.3979942223888349,1.3979942223888349,2.9552919274648866,1.4722810684865284,1.9170934574141854,-2.9503201248813014
222,14.0,0.0,110,Titanium,8,0.4637125862519224,1.1310855317122195,0.33333333333333326,10.369744000000003,11.406718400000006,1.0,0.4637125862519225,-0.20475286779238822,0.3333333333333336,1.8838037992519743,1.8838037992519743,1.6220599772410251,0.19743101726428933,1.796555858581658,-0.4875465202427365
223,14.0,0.0,110,Titanium,10,0.47849790456881564,1.1526121471439925,0.6666666666666665,12.962180000000004,14.258398000000007,1.0,0.478497904568816,-0.20253104191129875,0.666666666666667,1.6010525087177976,1.6010525087177976,1.8780226444321029,0.31421117644139474,1.6933758872892326,-0.5829042486829656
224,14.0,0.0,110,Titanium,12,0.4589770045218517,1.1241907835191767,1.0,15.554616000000005,17.110077600000004,1.0,0.45897700452185186,-0.2047939347793633,1.0,1.4492448710712615,1.449244871071261,1.6847020700507302,0.41806102324749617,1.5277306040644174,-0.8469334467455603
225,14.0,0.0,110,Titanium,14,0.4149306700931409,1.060061727782665,1.333333333333333,18.147052000000006,19.961757200000008,1.0,0.41493067009314116,-0.2115444135716119,1.333333333333334,1.3860456932528717,1.3860456932528717,1.6647759744657535,0.5122398632849544,1.4789557869904992,-1.0475904122961546
226,14.0,0.0,110,Titanium,16,0.47436193413712097,1.1465904002318175,1.666666666666667,20.739488000000005,22.813436800000012,1.0,0.4743619341371213,-0.20326268772060935,1.666666666666667,1.486567190942645,1.486567190942645,1.6922395920469522,0.6459219710277263,1.555124657977414,-1.3234312472848986
227,14.0,0.0,110,Titanium,18,0.46149597906552053,1.1278582727893962,2.0,23.331924000000008,25.665116400000006,1.0,0.4614959790655206,-0.20496345275808295,2.0,1.4550866955062771,1.4550866955062771,1.6134955990936117,0.7521775087691459,1.507889663368722,-1.6103640898862144
228,14.0,0.0,110,Titanium,20,0.426855448103723,1.0774235528608418,2.3333333333333335,25.924360000000007,28.516796000000014,1.0,0.42685544810372333,-0.21150463822311621,2.333333333333335,1.42202508882317,1.42202508882317,1.6686738324997195,0.849561381071314,1.504241336715353,-1.8768214122707705
229,14.0,0.0,110,Titanium,22,0.4948957383535399,1.1764864969707778,2.666666666666666,28.51679600000001,31.36847560000001,1.0,0.49489573835354,-0.19996443329406077,2.666666666666668,1.4827566463029553,1.4827566463029553,1.6247857528455334,0.9871993239087157,1.5300996818171482,-2.211985021145856
230,14.0,0.0,110,Titanium,24,0.4563809823413778,1.1204111171005264,3.0,31.10923200000001,34.22015520000001,1.0,0.4563809823413779,-0.20615074809361936,3.0,1.4484840706409525,1.448484070640952,1.6581395844542064,1.0834100780825862,1.518369241912037,-2.486088772650245
231,14.0,0.0,110,Titanium,26,0.47077396743916355,1.1413665168068197,3.333333333333334,33.701668000000005,37.07183480000001,1.0,0.47077396743916383,-0.20437020511871598,3.333333333333333,1.4607105787342953,1.4607105787342953,1.6543211446105444,1.199912365217927,1.5252474340263784,-2.789836924425506
232,14.0,0.0,110,Titanium,28,0.4815883599746647,1.157111681317345,3.666666666666666,36.29410400000001,39.923514400000016,1.0,0.4815883599746651,-0.20154744504564676,3.6666666666666674,1.4679909988001214,1.4679909988001214,1.5871334658613552,1.3155691938652285,1.5077051544871993,-3.1239393634080477
233,14.0,0.0,110,Titanium,30,0.43316990653843246,1.0866170592480933,4.0,38.88654000000001,42.775194,1.0,0.43316990653843285,-0.20864422157994034,4.0,1.4269822844248992,1.4269822844248992,1.3732210025669749,1.4081752283194975,1.4090618571389244,-3.5044743551005326
249,14.0,0.0,120,Inconel,10,0.5465064715087208,0.14666286770058382,0.6666666666666665,26.14248,15.685488,0.9,0.5465064715087207,0.008342537870718423,0.6666666666666665,1.5769578737869479,1.576957873786945,4.48575490722067,0.40717189201536846,2.546556884931521,0.15104245134191596
250,14.0,0.0,120,Inconel,12,0.5615053914181831,0.15778387161013557,1.0,31.370976000000006,18.822585600000004,0.94,0.5615053914181831,0.008379160754069592,1.0,1.6567291555091643,1.6567291555091626,3.9861794873236067,0.5232948507240843,2.433212599447311,-0.28948777866431563
251,14.0,0.0,120,Inconel,14,0.6082815202450308,0.19246620305114093,1.333333333333333,36.599472000000006,21.959683200000004,0.92,0.6082815202450309,0.013225073858600854,1.3333333333333337,1.569586787728496,1.5695867877284955,3.4175091357608034,0.6516133091456552,2.185560903739265,-0.6790788271620881
252,14.0,0.0,120,Inconel,16,0.6069756685990753,0.1914979745821825,1.666666666666667,41.827968,25.0967808,0.94,0.606975668599075,0.01298155702697282,1.6666666666666663,1.5090606537130247,1.509060653713024,2.996158595861481,0.7622079640975713,2.00475996776251,-1.0311698336541268
253,14.0,0.0,120,Inconel,18,0.6135575700052598,0.1963781494022564,2.0,47.05646400000001,28.23387840000001,0.98,0.6135575700052596,0.013346152769603081,1.9999999999999998,1.4611463505062607,1.4611463505062607,2.904822833657807,0.8756345742582875,1.9423718448901095,-1.3262936717844673
254,14.0,0.0,120,Inconel,20,0.5998442917999373,0.186210389226542,2.3333333333333335,52.28496,31.370976,0.94,0.5998442917999371,0.012041995939289571,2.333333333333333,1.4679472589490283,1.467947258949029,2.911638832625379,0.9817398736908532,1.9491777835078121,-1.6191829277614658
255,14.0,0.0,120,Inconel,22,0.583240663720178,0.17389956858730005,2.666666666666666,57.51345600000001,34.508073599999996,0.92,0.5832406637201778,0.011536565566641822,2.666666666666666,1.423474629209911,1.4234746292099103,2.8223101958412204,1.0871479653178284,1.8897531514203472,-1.906106038933775
256,14.0,0.0,120,Inconel,24,0.5664964303839478,0.1614844956674702,3.0,62.74195200000001,37.64517120000001,0.76,0.5664964303839477,0.01162143718373964,3.0,1.4859193927943621,1.4859193927943615,2.794376673947095,1.1927059558558957,1.922071819845273,-2.207433757303976
257,14.0,0.0,120,Inconel,26,0.5581150226408418,0.15527007030609308,3.333333333333334,67.97044800000002,40.782268800000004,0.94,0.5581150226408416,0.008322801987816299,3.3333333333333326,1.4209683145766348,1.420968314576634,3.03532597154148,1.2999237193206634,1.9590875335649163,-2.451998983025204
258,14.0,0.0,120,Inconel,28,0.5894166453850417,0.1784787727336559,3.666666666666666,73.19894400000001,43.91936640000001,0.92,0.5894166453850417,0.01112990631552837,3.6666666666666656,1.4654574398786668,1.4654574398786662,2.9535403482129867,1.4224044061224117,1.9614850759901066,-2.8046686962211504
259,14.0,0.0,120,Inconel,30,0.6203072591333961,0.20138273104115878,4.0,78.42743999999999,47.056463999999984,0.84,0.6203072591333958,0.015847105429321013,3.9999999999999996,1.5248302233146467,1.5248302233146473,2.6086072843707315,1.5453847881875722,1.8860892436666752,-3.2357341880074992
261,14.0,0.0,120,Titanium,8,0.5579601569011685,1.079279440168737,0.33333333333333326,11.312448000000002,12.4436928,1.0,0.5579601569011685,-0.21051991612570883,0.3333333333333336,1.5435586058791726,1.5435586058791726,0.9162305098611276,0.2269245247029311,1.3344492405398245,-0.7630413647294583
262,14.0,0.0,120,Titanium,10,0.5690690349615272,1.0941055328976992,0.6666666666666665,14.14056,15.554616000000005,1.0,0.569069034961527,-0.2085408301387342,0.6666666666666672,1.597444969109914,1.5974449691099137,1.3091923732016377,0.3423982904964867,1.5013607704738219,-0.8686401742849179
263,14.0,0.0,120,Titanium,12,0.5756717843212453,1.1029176715980602,1.0,16.968671999999998,18.665539199999998,1.0,0.5756717843212451,-0.20725598895297204,1.0,1.4674333644004467,1.4674333644004471,1.287330119207554,0.45613859845609106,1.4073989493361492,-1.1052994375484801
264,14.0,0.0,120,Titanium,14,0.587124730259927,1.1182029630184978,1.333333333333333,19.796784,21.776462399999996,1.0,0.5871247302599267,-0.2067461366828621,1.333333333333334,1.5005049913356823,1.5005049913356825,1.3725715267723684,0.5712373089701329,1.457860503147911,-1.305734665505124
265,14.0,0.0,120,Titanium,16,0.6259265572826054,1.1699885242935135,1.666666666666667,22.624896000000003,24.8873856,1.0,0.6259265572826053,-0.2011146172561007,1.6666666666666672,1.5189108682627106,1.5189108682627108,1.3203870801191697,0.6971595355643906,1.4527362722148638,-1.5913236490617615
266,14.0,0.0,120,Titanium,18,0.5638515653891151,1.0871422115550018,2.0,25.453008,27.998308800000004,1.0,0.5638515653891151,-0.2088394575121596,2.0000000000000004,1.4238732472428006,1.4238732472428008,1.2438295093773737,0.7850040359589853,1.3638586679543252,-1.8909621807672492
267,14.0,0.0,120,Titanium,20,0.6004346207844082,1.1359665634519625,2.3333333333333335,28.28112,31.10923200000001,1.0,0.6004346207844082,-0.20460404076160235,2.333333333333335,1.4588764980617575,1.4588764980617575,1.2722186027947202,0.9097213044520469,1.3966571996394117,-2.182147557222469
268,14.0,0.0,120,Titanium,22,0.5638296915071538,1.0871130183096946,2.666666666666666,31.109232,34.220155199999994,1.0,0.5638296915071536,-0.20958929876721044,2.666666666666668,1.4336264900416165,1.4336264900416165,1.2812708955366898,1.0069690198022037,1.3828412918733075,-2.4618228391419827
269,14.0,0.0,120,Titanium,24,0.5649172930874692,1.0885645493999012,3.0,33.937343999999996,37.331078399999996,1.0,0.5649172930874689,-0.20835145935012406,3.0,1.430391880062533,1.430391880062533,1.2237385225068818,1.1188552779124483,1.3615074275439827,-2.790862616547683
270,14.0,0.0,120,Titanium,26,0.6136042572721682,1.153542978524067,3.333333333333334,36.765456,40.4420016,1.0,0.6136042572721682,-0.20245294578420966,3.3333333333333344,1.467878417541103,1.467878417541103,1.2812656749616245,1.2481615482737642,1.40567417001461,-3.0791868209405004
271,14.0,0.0,120,Titanium,28,0.5691903776346371,1.0942674788398308,3.666666666666666,39.593568,43.55292479999999,1.0,0.569190377634637,-0.20831312930176565,3.6666666666666674,1.4333145870740032,1.433314587074003,1.2678579823869152,1.3425146383331796,1.3781623855116403,-3.369384263564185
272,14.0,0.0,120,Titanium,30,0.5909633945467921,1.1233261079808596,4.0,42.42168000000001,46.663848000000016,1.0,0.5909633945467921,-0.2045588193898022,4.000000000000001,1.4506470840749197,1.45064708407492,1.0804456584407727,1.4621348583856637,1.3272466088635375,-3.7587191301420892
293,14.0,10.0,60,Inconel,20,-0.21492165744110367,0.1873440851455471,0.8394965405685191,26.40107318787411,15.840643912724463,0.02,-0.21492165744110373,0.012286720522074438,0.8394965405685193,1.8718795165393245,1.8718795165393256,1.9203728486692795,0.2122872012164967,1.8880439605826431,0.34771630718406443
294,14.0,10.0,60,Inconel,22,-0.1907506442177843,0.22390006692074166,1.0294369020674623,29.041180506661522,17.424708303996912,0.04,-0.1907506442177844,0.0165244209437822,1.0294369020674623,1.8519676542865047,1.8519676542864785,1.9278784666534665,0.2850702262644867,1.8772712584088165,0.13782139639568902
295,14.0,10.0,60,Inconel,24,-0.2129977945147436,0.1902537148505252,1.2133732667345354,31.681287825448926,19.00877269526936,0.02,-0.21299779451474377,0.013362996148263551,1.2133732667345352,1.8561421346509763,1.8561421346509885,1.9197934681997186,0.3379128227893517,1.8773592458338946,-0.0040017747289674555
296,14.0,10.0,60,Inconel,26,-0.19160805471105471,0.2226033284647958,1.3892710404765172,34.32139514423635,20.59283708654181,0.02,-0.1916080547110547,0.016882920855644426,1.3892710404765176,1.8958982155205746,1.8958982155205835,1.8888391659322352,0.4048486355403691,1.893545198991131,-0.16217422298812945
297,14.0,10.0,60,Inconel,28,-0.20749926274551417,0.19856963546540285,1.5778643500912326,36.961502463023756,22.176901477814248,0.04,-0.20749926274551422,0.014937785765259256,1.577864350091233,1.2263742044137171,1.2263742044136954,1.382513771532614,0.461767624370326,1.2784207267866756,-0.33022377146393433
298,14.0,10.0,60,Inconel,30,-0.18189796612917775,0.23728876254052444,1.764250428681577,39.60160978181116,23.7609658690867,0.04,-0.1818979661291779,0.019052262909478604,1.7642504286815759,1.2205591548787016,1.2205591548787091,1.2335048709417247,0.5338015751539589,1.2248743935663784,-0.5837561773382874
306,14.0,10.0,60,Titanium,20,-0.15939149160926078,1.2883891648235093,2.3333333333333335,14.280433970974638,15.708477368072103,0.08,-0.15939149160926086,-0.1872163600250183,2.333333333333333,0.73986097194654,0.7398609719465397,0.9009814682674978,0.6622418272330179,0.7935678040535259,-0.8739157152094025
307,14.0,10.0,60,Titanium,22,-0.21427075761128653,1.138991298350657,2.666666666666666,15.7084773680721,17.279325104879316,0.04,-0.21427075761128653,-0.20333972118042418,2.6666666666666674,1.2612024580462764,1.2612024580462835,1.326655504147266,0.749685395958319,1.283020140079942,-1.0933798953076574
309,14.0,10.0,60,Titanium,26,-0.1974199689363422,1.1848642128376812,3.333333333333334,18.564564162267033,20.42102057849374,0.02,-0.19741996893634212,-0.19894578581460862,3.3333333333333344,1.8568319931010602,1.8568319931010835,1.9198324495807984,0.9789891928607947,1.8778321452609805,-1.7253679223081488
311,14.0,10.0,60,Titanium,30,-0.21094147529342208,1.1480546060697576,4.0,21.42065095646196,23.562716052108154,0.04,-0.2109414752934221,-0.20295791710042152,4.0,1.87244333152041,1.8724433315204152,1.8106067188404822,1.1953668692020523,1.851831127293769,-2.341317764194548
330,14.0,10.0,70,Inconel,16,-0.10710630836935336,0.15748817041535662,0.6228689529886197,24.64100164201584,14.784600985209499,0.12,-0.1071063083693534,0.009545165043194137,0.6228689529886196,2.026760031212251,2.026760031212244,2.612183439121824,0.17510260322082008,2.2219011671821063,0.4178933584748858
331,14.0,10.0,70,Inconel,18,-0.09275424890923935,0.17609322855597528,0.8279534357627564,27.72112684726782,16.63267610836069,0.22,-0.0927542489092393,0.011900079931110068,0.8279534357627564,1.607473139101835,1.6074731391018342,2.111264421451707,0.24903308892820905,1.7754035665517922,0.17883529318001773
332,14.0,10.0,70,Inconel,20,-0.05964131049794699,0.21901864605866475,1.0363525256993646,30.8012520525198,18.480751231511878,0.3,-0.05964131049794697,0.016166059421311864,1.0363525256993649,1.6581715821036311,1.6581715821036327,2.2105827744551947,0.3309590915409099,1.8423086462208194,-0.03215024972005337
333,14.0,10.0,70,Inconel,22,-0.06133439532497494,0.21682384316425116,1.2342848774419184,33.881377257771774,20.328826354663065,0.26,-0.06133439532497496,0.014220018718580574,1.2342848774419184,1.3642208339507933,1.3642208339507962,1.8151474540820878,0.395723500278508,1.5145297073278925,-0.21834513477057782
334,14.0,10.0,70,Inconel,24,-0.05484382378458832,0.22523778969299404,1.442353089386524,36.961502463023756,22.176901477814248,0.3,-0.05484382378458834,0.01697747615748436,1.442353089386524,1.5854104396994975,1.5854104396994966,2.111566700381211,0.46816224725314,1.760795859926735,-0.4293690285715359
335,14.0,10.0,70,Inconel,26,-0.08126704070470053,0.19098448350881242,1.643119250008401,40.041627668275744,24.024976600965438,0.2,-0.08126704070470049,0.013258870415666596,1.643119250008401,1.6121282159580488,1.6121282159580477,2.1219124878182734,0.5250370265731225,1.782056306578123,-0.553406971067566
336,14.0,10.0,70,Inconel,28,-0.05702489816340158,0.22241038950421912,1.8536573631346998,43.12175287352772,25.87305172411662,0.32,-0.05702489816340171,0.016554463503775606,1.8536573631346993,1.4622898760175496,1.4622898760175493,1.9208322206077886,0.6043956428250244,1.615137324214296,-0.7673627213084876
337,14.0,10.0,70,Inconel,30,-0.0698023019883491,0.20584661050720654,2.0560192653002387,46.2018780787797,27.72112684726782,0.22,-0.06980230198834911,0.013685782838247243,2.0560192653002383,1.679368192456469,1.6793681924564652,2.093607998887553,0.6666342487167122,1.8174481279334955,-0.9670218708081868
343,14.0,10.0,70,Titanium,16,-0.06717271332671743,1.1766597827649554,1.666666666666667,13.328405039576328,14.661245543533964,0.3,-0.06717271332671731,-0.20042377100830502,1.6666666666666663,1.4946348040441824,1.4946348040441801,2.0775194153482643,0.46635672744388135,1.6889296744788755,-0.4103251819085926
344,14.0,10.0,70,Titanium,18,-0.06215373973371546,1.18837105893228,2.0,14.994455669523374,16.49390123647571,0.26,-0.06215373973371539,-0.19932150432831025,2.0,1.7296911518478146,1.7296911518478169,2.2901542667897763,0.5795082519793248,1.9165121901618025,-0.6950047649993525
345,14.0,10.0,70,Titanium,20,-0.08641260531451189,1.1317654065895708,2.3333333333333335,16.660506299470413,18.326556929417457,0.16,-0.08641260531451188,-0.20589936012577553,2.333333333333333,1.5676550417540374,1.5676550417540447,2.1287198343857816,0.6803404559643486,1.7546766392979543,-0.9865944659126538
346,14.0,10.0,70,Titanium,22,-0.10405394611760879,1.0906010907631185,2.666666666666666,18.326556929417457,20.159212622359203,0.18,-0.10405394611760867,-0.20845836029305098,2.6666666666666674,1.4952522976482558,1.4952522976482563,1.8726460400819884,0.7847181200853358,1.6210502117928336,-1.2521862295141841
347,14.0,10.0,70,Titanium,24,-0.08608453416792562,1.1325309280112332,3.0,19.992607559364497,21.991868315300948,0.22,-0.08608453416792551,-0.20480409293497576,3.0,1.430027934197649,1.4300279341976507,1.9104718129837324,0.9030371242990328,1.5901758937930106,-1.5860303107224443
348,14.0,10.0,70,Titanium,26,-0.08091831570653907,1.1445857854478991,3.333333333333334,21.65865818931154,23.824524008242694,0.24,-0.08091831570653897,-0.20344693140093548,3.3333333333333326,1.529209559212264,1.529209559212263,2.069691033809515,1.0163226954086193,1.7093700507446805,-1.8763612577161122
